0,1,x,y,cluster,label,gray
9.020307,2.6792374,294,332,0,0,135
-3.530649,-1.0102345,599,355,1,0,67
-6.4385285,0.61301446,92,356,1,0,77
6.2774286,9.457886,806,356,3,0,255
-5.155305,-1.182105,552,357,1,0,72
-6.094047,-1.7283598,244,359,1,0,80
-6.5074368,-1.440181,296,359,1,0,67
-5.1380677,-1.1327136,655,359,1,0,69
5.935857,8.163977,399,360,3,0,182
-6.6295233,-1.3989843,449,360,1,0,68
-6.059452,-1.7570517,701,360,1,0,70
-7.1227717,0.024370098,756,361,1,0,91
-4.7815027,1.340972,860,361,1,0,88
5.8336897,9.041454,910,361,3,0,233
-6.3929424,-1.1427842,504,362,1,0,72
10.999174,-1.4650105,67,370,2,0,139
9.29596,1.4485294,116,370,2,0,127
10.937145,-1.0627854,167,373,2,0,126
10.965445,-4.2822194,271,373,2,0,132
10.594179,-3.845549,322,373,2,0,137
8.755699,4.342663,576,373,0,0,149
10.813078,-3.4448104,626,373,2,0,139
10.81412,-3.8556015,675,373,2,0,142
7.546083,5.5252056,372,374,0,0,140
10.87636,-3.8807726,216,375,2,0,132
10.853327,-3.32045,475,375,2,0,149
11.133439,-2.62157,728,375,2,0,151
7.4018154,6.4277577,780,375,0,0,149
7.424352,6.3478174,835,375,0,0,156
7.871239,6.2862897,888,375,0,0,145
7.853108,5.8120584,939,376,0,0,166
8.629322,4.4002275,426,377,0,0,145
10.29026,-3.2375093,527,377,2,0,144
8.106047,3.7795913,128,395,0,0,109
6.2468176,8.773181,578,403,3,0,206
-4.3095393,-1.6059539,728,403,1,0,81
-3.615254,1.0556239,888,403,1,0,94
-5.956242,-1.4304228,475,404,1,0,66
-4.332121,-1.8083118,267,405,1,0,82
5.8342195,8.562956,372,405,3,0,218
-3.8732955,0.16443315,784,408,1,0,84
-3.926106,1.0495178,936,408,1,0,91
5.8157825,9.0701275,834,409,3,0,233
10.904485,-1.4315516,92,415,2,0,143
9.297055,1.4174361,144,417,2,0,141
7.3516045,5.7757783,346,417,0,0,152
10.4334955,-3.6819975,192,418,2,0,132
7.474037,6.3428226,399,418,0,0,163
10.564432,-1.8547765,502,419,2,0,142
10.351313,-3.4258227,296,420,2,0,147
8.601124,5.286622,605,420,0,0,148
10.545504,-3.8109877,652,420,2,0,123
8.12565,5.9887576,807,420,0,0,151
9.024752,2.7133253,242,421,0,0,135
10.493301,-4.1704984,450,421,2,0,126
8.823294,4.593562,552,421,0,0,137
11.244683,-3.5940218,703,421,2,0,130
11.119067,-3.4290664,754,421,2,0,135
