0,1,x,y,cluster,label,gray
-3.3997788,-0.46296903,600,354,1,0,72
-3.395473,-0.68185586,439,355,1,0,79
-3.902146,-0.06417191,804,355,1,0,66
-5.4254227,-0.35681838,340,357,1,0,93
6.899809,8.44411,131,358,3,0,216
-5.1270885,-0.099875696,707,359,1,0,76
-3.4371638,0.37095025,180,360,1,0,91
-4.1736636,-0.6675069,396,360,1,0,67
-3.4558704,-0.49571085,653,361,1,0,77
-5.665014,0.65039045,82,362,1,0,75
-3.3836875,2.0799341,547,362,1,0,102
6.9656363,8.98159,951,366,3,0,222
9.026509,-0.8292574,441,385,2,0,160
10.638086,-0.5580387,653,385,2,0,173
9.461593,-0.46561044,391,386,2,0,156
8.964465,-1.7204427,704,386,2,0,161
9.941701,-3.4537394,753,386,2,0,141
9.73641,-2.4653745,803,386,2,0,167
9.270088,5.488588,133,387,0,0,159
9.111007,-1.3907638,234,387,2,0,157
8.9042425,-1.0202135,337,387,2,0,147
8.824658,3.6375108,851,387,0,0,133
7.980767,5.4712386,905,387,0,0,178
7.8228407,6.631365,951,387,0,0,155
9.343633,-0.35738036,183,388,2,0,171
10.344978,0.4812279,285,389,2,0,173
6.204187,10.820838,545,389,3,0,255
10.025429,-0.75810397,597,389,2,0,163
9.143602,-0.73163587,82,391,2,0,153
8.339853,-1.742023,494,391,2,0,104
-2.963201,-1.1927305,624,395,1,0,60
-4.580027,-0.92048764,728,396,1,0,61
-4.7982125,0.24254175,676,398,1,0,87
-5.2214336,-0.60502064,470,399,1,0,85
-4.456644,-0.22000511,259,400,1,0,76
-5.3062186,1.0673047,415,400,1,0,86
-7.086533,0.08048148,828,400,1,0,68
-3.6022813,1.9773235,573,402,1,0,75
-7.148199,-0.16211495,779,402,1,0,60
-7.132598,0.02634454,210,403,1,0,76
-5.415973,0.95337546,365,403,1,0,84
-6.2080765,0.4228293,107,404,1,0,77
-7.1024375,-0.11384562,159,404,1,0,80
