0,1,x,y,cluster,label,gray
-4.631395,-1.2529484,114,768,0,0,71
-5.14809,-1.1537235,165,768,0,0,73
-4.5667706,-1.0353174,267,768,0,0,68
-6.9490943,-0.3910685,373,768,0,0,62
-4.570831,-1.7622205,420,768,0,0,64
-5.088946,-1.1181085,523,768,0,0,77
-7.1625843,-0.9169428,834,768,0,0,71
-4.6542687,-1.2598954,938,771,0,0,74
-4.9768343,-0.9710682,66,772,0,0,72
10.032168,-1.8052746,294,781,2,0,153
10.3309555,-1.505052,349,781,2,0,155
10.834793,-3.9385607,397,782,2,0,134
11.34166,-3.095046,448,782,2,0,146
8.866488,3.8933022,603,782,1,0,157
11.067468,-2.6711268,755,782,2,0,157
11.244099,-3.1288006,911,782,2,0,149
11.087473,-2.643291,499,783,2,0,158
10.956704,-2.6820424,704,783,2,0,162
11.435046,-3.2303975,807,783,2,0,137
11.119607,-3.632696,861,783,2,0,140
10.5626955,-2.8525243,140,784,2,0,141
7.536533,5.581454,192,784,1,0,157
8.68615,5.153603,244,784,1,0,135
10.901857,-2.0976784,550,784,2,0,151
11.081608,-1.6994401,90,785,2,0,143
10.759944,-3.0530384,654,785,2,0,153
-3.8599129,-1.5215323,349,808,0,0,74
-4.4052405,-1.2607663,500,810,0,0,81
-6.0173984,-1.4580636,294,811,0,0,76
-3.812852,-1.640249,394,811,0,0,66
-4.798746,-0.67583215,551,811,0,0,91
-6.1259995,-1.1449547,756,811,0,0,83
-6.7452903,-1.2423267,448,812,0,0,88
-5.212056,-1.2794889,703,812,0,0,69
-4.7361917,-1.7251868,805,812,0,0,74
-6.8925796,-0.7664422,912,812,0,0,79
-6.966156,-0.72143143,860,813,0,0,72
-4.4267445,-0.7691286,87,814,0,0,67
6.1777177,7.056686,190,814,3,0,137
5.936264,8.404909,604,814,3,0,215
-6.942401,-0.7102408,244,815,0,0,81
8.546962,4.660042,114,826,1,0,138
11.37382,-2.7789297,372,826,2,0,147
11.232503,-3.0557587,885,826,2,0,156
11.052183,-2.403803,269,827,2,0,154
8.93469,3.250252,320,827,1,0,140
10.691323,-3.1757433,834,827,2,0,154
8.365774,4.3478556,165,828,1,0,140
9.119634,2.2079208,217,828,1,0,151
11.19574,-3.2019105,422,828,2,0,142
10.803132,-3.1005192,730,828,2,0,141
8.833592,3.4950645,936,828,1,0,162
11.344013,-2.916085,474,829,2,0,147
11.280447,-2.4423053,525,829,2,0,143
8.488256,4.749043,577,829,1,0,145
10.892359,-2.8444784,678,829,2,0,161
11.351134,-3.190602,782,829,2,0,150
10.324857,-0.6203873,65,830,2,0,154
8.693586,5.373495,629,832,1,0,160
-5.708495,-1.3535005,269,855,0,0,77
6.130344,7.5872016,321,857,3,0,175
6.442364,9.076096,110,858,3,0,198
5.984482,8.0581455,169,858,3,0,173
-4.799272,-1.6312625,676,858,0,0,72
-6.72451,-1.2017579,783,858,0,0,71
-6.261718,0.14937806,887,858,0,0,76
-5.3572407,0.5002533,371,859,0,0,96
-7.127546,-0.944811,424,859,0,0,74
-7.0332527,-0.30728182,473,859,0,0,81
-5.6950912,-1.0545605,528,859,0,0,78
-4.803778,-1.3598248,575,859,0,0,76
-5.1238,-1.5253047,831,860,0,0,74
6.109056,7.7479706,937,860,3,0,176
-6.9492545,-0.70780617,731,861,0,0,78
8.606569,4.7839537,195,871,1,0,137
10.491433,-2.2465954,604,871,2,0,153
7.9767795,6.278821,89,872,1,0,175
10.432838,-3.3160982,242,872,2,0,144
8.68991,3.9165244,294,872,1,0,153
10.712568,-3.7935266,652,872,2,0,137
8.170281,4.923994,346,873,1,0,159
8.971968,-1.6412573,397,873,2,0,147
7.6418343,5.806188,140,874,1,0,172
8.613877,-2.3290625,448,874,2,0,126
7.439088,6.4190464,498,874,1,0,145
11.224705,-1.9678859,551,874,2,0,144
9.685604,-0.90120304,704,874,2,0,151
10.782462,-2.9420435,757,874,2,0,144
10.980885,-3.745599,807,874,2,0,142
8.78654,5.9550147,858,874,1,0,150
8.599062,3.7432983,910,874,1,0,149
-3.7633464,-1.1077671,194,898,0,0,76
-6.131819,-0.68447113,297,900,0,0,68
6.313135,9.354887,497,900,3,0,255
-5.0744557,-1.0852501,603,901,0,0,71
6.2543774,8.965921,861,902,3,0,215
-5.1149344,-1.1103445,445,903,0,0,87
-6.860108,-0.010696796,655,903,0,0,76
-6.182305,-1.311352,808,903,0,0,65
-6.10313,0.62146604,142,904,0,0,73
-6.0625324,-1.3280134,243,904,0,0,67
-6.5673566,-0.9259716,398,904,0,0,64
-5.008104,0.70217824,549,904,0,0,85
6.224078,7.0331273,704,906,3,0,143
-4.0834403,-0.2693889,908,907,0,0,71
-5.195888,-0.6710553,757,908,0,0,73
11.084614,-1.6995087,167,915,2,0,143
10.4945135,-3.545022,322,915,2,0,144
11.152312,-3.5210547,269,916,2,0,143
10.475416,-3.7340248,370,916,2,0,141
10.569372,-0.38021114,65,917,2,0,159
10.851552,-1.307607,114,917,2,0,140
10.983185,-3.6585956,216,917,2,0,128
8.543308,5.927299,578,918,1,0,161
11.106862,-1.5718457,629,918,2,0,156
7.6166787,5.6266084,731,918,1,0,149
10.829009,-2.5041735,420,920,2,0,149
7.407142,6.4399166,472,920,1,0,177
7.4533124,6.395796,525,920,1,0,165
6.471789,6.7923484,679,920,3,0,157
10.92551,-1.8533016,783,920,2,0,148
8.573436,4.6430717,833,920,1,0,154
9.621498,1.3635066,936,921,2,0,148
8.297984,5.994413,885,922,1,0,158
-3.5129192,-1.0855677,118,942,0,0,70
-4.328368,-1.5400118,220,943,0,0,79
-6.1492457,-1.2844477,322,944,0,0,71
-6.456813,-1.3074706,269,946,0,0,69
-3.593561,0.29614648,934,946,0,0,78
-6.9213066,-0.036829233,168,947,0,0,85
-3.8566735,1.3270946,472,948,0,0,90
-4.5262036,1.1447736,523,948,0,0,79
6.0850496,8.866092,575,948,3,0,219
-4.903344,-0.7725414,626,948,0,0,76
6.0417967,8.822322,734,948,3,0,212
-5.728194,0.5759511,782,948,0,0,80
6.136063,7.5287576,680,949,3,0,159
